order_id,customer_id,order_date,product_id,quantity,order_status,discount
3890,225,2021-09-16,497,3,Shipped,0.03
3891,312,2018-01-21,191,1,Cancelled,0.09
3892,324,2018-09-12,361,4,Shipped,0.13
3893,856,2022-11-28,76,2,Shipped,0.25
3894,421,2022-05-11,2,4,Returned,0.09
3895,636,2019-09-07,329,4,Cancelled,0.15
3896,121,2020-03-01,264,4,Cancelled,0.19
3897,793,2022-02-09,51,1,Shipped,0.18
3898,367,2021-03-13,127,1,Returned,0.14
3899,691,2019-07-04,88,4,Cancelled,0.06
3900,54,2019-07-08,387,1,Cancelled,0.05
3901,732,2018-01-03,478,4,Shipped,0.27
3902,58,2022-02-10,215,2,Shipped,0.17
3903,780,2021-06-15,273,2,Returned,0.06
3904,111,2018-03-08,245,4,Cancelled,0.12
3905,904,2018-01-28,318,2,Cancelled,0.1
3906,567,2019-10-28,104,1,Cancelled,0.08
3907,100,2022-12-18,291,1,Cancelled,0.25
3908,255,2021-02-14,453,2,Returned,0.18
3909,606,2020-01-13,387,4,Returned,0.29
3910,996,2018-09-05,94,4,Shipped,0.02
3911,12,2020-03-05,351,4,Returned,0.03
3912,981,2018-05-11,258,3,Shipped,0.29
3913,701,2021-05-21,199,2,Shipped,0.17
3914,60,2020-03-20,156,4,Cancelled,0.12
3915,272,2022-04-10,67,1,Returned,0.03
3916,480,2022-11-26,181,2,Shipped,0.27
3917,52,2019-05-22,141,2,Returned,0.28
3918,659,2019-07-22,249,4,Shipped,0.03
3919,95,2022-06-23,455,2,Shipped,0.22
3920,487,2019-07-04,35,1,Returned,0.19
3921,422,2019-12-21,367,4,Returned,0.04
3922,232,2022-02-15,296,1,Shipped,0.05
3923,147,2021-07-24,276,2,Returned,0.08
3924,619,2020-08-22,420,2,Shipped,0.15
3925,390,2019-10-17,297,1,Shipped,0.06
3926,854,2018-08-18,335,1,Returned,0.12
3927,874,2018-05-29,153,2,Cancelled,0.24
3928,481,2021-09-22,339,2,Cancelled,0.29
3929,10,2020-04-16,232,4,Returned,0.16
3930,562,2022-09-19,224,3,Returned,0.12
3931,254,2019-11-08,397,3,Returned,0.08
3932,635,2019-09-17,330,1,Returned,0.27
3933,232,2020-01-18,127,1,Cancelled,0.09
3934,177,2019-12-23,118,4,Shipped,0.17
3935,940,2020-10-30,211,1,Shipped,0.23
3936,529,2020-01-26,193,1,Returned,0.27
3937,58,2020-10-21,28,3,Cancelled,0.25
3938,55,2021-08-28,279,4,Returned,0.24
3939,511,2019-09-21,412,2,Returned,0.19
3940,606,2022-03-02,479,3,Cancelled,0.27
3941,821,2019-11-16,423,2,Cancelled,0.12
3942,235,2022-12-19,186,3,Shipped,0.24
3943,998,2022-03-18,108,4,Shipped,0.14
3944,898,2022-02-15,250,4,Cancelled,0.16
3945,868,2021-01-09,101,2,Cancelled,0.29
3946,948,2019-01-22,393,4,Returned,0.11
3947,598,2022-08-12,491,3,Cancelled,0.17
3948,390,2021-07-28,213,1,Returned,0.26
3949,233,2021-11-12,153,3,Cancelled,0.06
3950,429,2020-02-19,158,4,Returned,0.09
3951,737,2018-04-11,62,3,Shipped,0.14
3952,346,2022-06-26,245,3,Shipped,0.05
3953,711,2021-09-04,94,3,Cancelled,0.09
3954,963,2018-06-10,310,1,Shipped,0.17
3955,945,2018-03-20,213,2,Shipped,0.05
3956,15,2020-01-25,271,4,Cancelled,0.21
3957,54,2022-11-04,212,4,Returned,0.27
3958,18,2020-02-19,42,1,Returned,0.29
3959,200,2021-01-24,390,3,Shipped,0.15
3960,975,2021-03-29,90,4,Shipped,0.14
3961,986,2018-09-01,14,2,Shipped,0.17
3962,45,2018-12-08,158,3,Shipped,0.2
3963,784,2020-01-10,236,2,Returned,0
3964,546,2021-02-18,287,1,Shipped,0.25
3965,663,2022-06-24,102,2,Shipped,0.05
3966,310,2020-02-29,403,4,Returned,0.13
3967,227,2020-09-07,398,2,Shipped,0.16
3968,895,2019-06-20,198,4,Cancelled,0.13
3969,164,2018-02-24,41,1,Cancelled,0.13
3970,293,2021-06-09,213,4,Shipped,0.06
3971,520,2019-08-20,251,3,Cancelled,0.24
3972,292,2019-06-25,417,2,Cancelled,0.25
3973,523,2021-04-26,434,4,Shipped,0.02
3974,872,2021-05-18,429,1,Cancelled,0.09
3975,189,2018-07-20,474,2,Shipped,0.11
3976,812,2020-08-03,267,1,Returned,0.03
3977,133,2021-07-13,500,1,Shipped,0.19
3978,169,2019-08-06,98,4,Cancelled,0.11
3979,62,2022-05-24,476,4,Shipped,0.14
3980,156,2021-04-19,177,2,Shipped,0.16
3981,339,2020-05-31,166,4,Returned,0.06
3982,918,2022-05-21,131,1,Shipped,0.06
3983,144,2019-11-22,429,4,Cancelled,0.18
3984,788,2018-06-04,244,3,Returned,0.09
3985,716,2020-07-20,243,2,Cancelled,0.22
3986,711,2018-09-26,193,2,Returned,0.27
3987,8,2021-07-29,491,2,Returned,0.06
3988,344,2019-10-01,92,2,Cancelled,0.08
3989,191,2020-08-14,107,3,Shipped,0.23
3990,181,2019-02-16,140,4,Shipped,0.01
3991,539,2022-04-18,127,2,Cancelled,0.08
3992,578,2022-06-13,389,2,Shipped,0.26
3993,920,2018-11-02,203,1,Returned,0.21
3994,150,2021-12-18,494,1,Cancelled,0.18
3995,150,2020-05-01,331,1,Shipped,0.18
3996,98,2019-03-29,357,4,Returned,0.12
3997,630,2020-11-29,335,2,Returned,0.08
3998,382,2020-02-15,499,1,Shipped,0.22
3999,640,2018-04-30,429,3,Cancelled,0.23
4000,682,2019-08-08,28,2,Cancelled,0.13
4001,851,2019-03-23,132,3,Shipped,0.12
4002,488,2018-11-14,80,3,Shipped,0.16
4003,938,2019-09-01,493,3,Cancelled,0.16
4004,184,2020-08-29,167,1,Returned,0.24
4005,68,2022-12-05,405,3,Returned,0.16
4006,642,2018-10-31,171,2,Returned,0.16
4007,799,2021-05-07,2,4,Cancelled,0.26
4008,666,2021-09-10,254,1,Returned,0.09
4009,408,2020-06-02,380,3,Cancelled,0.11
4010,420,2018-03-28,187,1,Cancelled,0.14
4011,304,2020-01-31,279,3,Returned,0.03
4012,186,2022-07-17,71,4,Returned,0.06
4013,883,2022-11-12,71,2,Shipped,0.13
4014,826,2021-12-05,479,3,Cancelled,0.27
4015,943,2018-05-30,189,2,Cancelled,0.03
4016,367,2022-01-06,155,2,Returned,0.08
4017,329,2018-08-09,388,4,Cancelled,0.13
4018,35,2022-02-20,164,1,Returned,0.28
4019,895,2018-07-28,168,2,Returned,0.27
4020,905,2022-09-26,464,4,Shipped,0.21
4021,58,2021-06-03,194,2,Returned,0.01
4022,134,2019-10-10,497,3,Returned,0.02
4023,725,2022-11-20,136,3,Returned,0.29
4024,208,2021-10-13,460,4,Cancelled,0.04
4025,552,2018-09-08,428,4,Shipped,0.26
4026,917,2022-06-14,197,3,Cancelled,0.02
4027,873,2018-01-07,120,1,Shipped,0.01
4028,2,2020-11-04,217,2,Shipped,0.02
4029,765,2019-05-02,235,4,Returned,0.17
4030,106,2019-03-11,372,1,Returned,0.29
4031,404,2018-07-06,325,2,Cancelled,0.13
4032,809,2022-04-20,173,4,Cancelled,0.11
4033,655,2022-08-16,204,1,Shipped,0.26
4034,893,2022-07-04,442,4,Returned,0.03
4035,428,2022-01-09,176,2,Returned,0.08
4036,352,2018-02-19,398,4,Returned,0.25
4037,225,2019-03-30,178,2,Cancelled,0.18
4038,829,2019-12-04,437,1,Returned,0.05
4039,750,2022-12-24,258,4,Returned,0.11
4040,116,2019-10-12,18,1,Returned,0.24
4041,940,2021-02-16,195,2,Shipped,0
4042,995,2018-05-30,285,1,Returned,0.11
4043,965,2018-09-04,191,3,Shipped,0.19
4044,677,2019-11-27,431,1,Returned,0.3
4045,391,2020-01-17,385,3,Shipped,0.03
4046,703,2021-10-23,109,4,Returned,0.04
4047,305,2020-09-14,319,2,Returned,0.11
4048,154,2019-01-20,101,4,Cancelled,0.12
4049,354,2019-09-29,489,3,Shipped,0.28
4050,964,2021-10-26,115,1,Returned,0.23
4051,725,2021-10-02,204,1,Returned,0.14
4052,675,2020-01-13,351,1,Returned,0.08
4053,939,2019-07-23,369,2,Returned,0.12
4054,559,2018-06-17,367,2,Returned,0.28
4055,176,2020-10-25,54,1,Cancelled,0.03
4056,230,2019-03-18,323,3,Shipped,0.26
4057,928,2018-10-17,23,1,Shipped,0.08
4058,662,2020-02-23,342,2,Shipped,0.07
4059,463,2021-04-30,315,1,Cancelled,0.1
4060,709,2022-01-02,189,1,Cancelled,0.13
4061,165,2018-08-27,489,1,Cancelled,0.15
4062,401,2020-05-11,328,2,Cancelled,0.29
4063,629,2022-12-21,482,3,Returned,0.06
4064,87,2021-04-17,303,1,Shipped,0.01
4065,616,2020-04-25,423,3,Cancelled,0.28
4066,825,2020-11-06,238,3,Returned,0.08
4067,429,2020-01-22,19,3,Cancelled,0.14
4068,965,2022-07-29,137,1,Returned,0.13
4069,484,2021-07-27,41,2,Cancelled,0.09
4070,724,2022-05-15,61,2,Returned,0.04
4071,160,2020-09-19,6,4,Shipped,0.1
4072,126,2019-07-19,72,3,Shipped,0.05
4073,162,2019-08-03,190,1,Shipped,0.01
4074,663,2018-06-05,45,1,Cancelled,0.27
4075,673,2020-06-22,170,3,Cancelled,0.19
4076,938,2020-06-20,483,3,Returned,0.03
4077,838,2022-02-17,238,3,Shipped,0.16
4078,50,2019-04-27,318,4,Shipped,0.25
4079,441,2019-10-20,428,2,Returned,0.28
4080,923,2019-10-24,92,2,Cancelled,0.26
4081,584,2020-08-06,256,4,Cancelled,0.01
4082,267,2022-02-12,2,2,Cancelled,0.11
4083,412,2022-06-28,343,4,Returned,0.15
4084,137,2021-04-09,295,1,Returned,0.08
4085,825,2022-11-22,343,2,Shipped,0.18
4086,509,2021-11-10,19,3,Returned,0.09
4087,12,2020-12-04,495,2,Cancelled,0.17
4088,628,2020-01-28,385,2,Cancelled,0.06
4089,252,2019-05-07,344,3,Shipped,0.05
4090,686,2020-02-16,459,2,Returned,0.06
4091,169,2021-06-19,289,1,Cancelled,0.02
4092,994,2018-10-09,62,1,Returned,0.08
4093,338,2019-05-10,467,4,Returned,0.22
4094,755,2022-08-17,397,4,Shipped,0.05
4095,583,2020-11-09,415,4,Returned,0.06
4096,55,2021-10-03,59,4,Returned,0.15
4097,435,2022-05-15,106,3,Cancelled,0.28
4098,865,2018-01-05,406,2,Cancelled,0.25
4099,842,2020-05-02,210,2,Cancelled,0.16
4100,596,2018-06-14,240,2,Shipped,0.19
4101,516,2020-11-27,468,4,Cancelled,0.22
4102,205,2018-08-10,394,4,Returned,0.24
4103,203,2020-04-05,245,3,Returned,0.09
4104,213,2018-01-26,300,3,Returned,0.16
4105,1000,2020-12-20,498,4,Cancelled,0.16
4106,918,2019-02-17,239,4,Returned,0.16
4107,953,2020-03-21,283,3,Returned,0.2
4108,460,2022-08-02,371,4,Returned,0.29
4109,749,2019-10-24,136,4,Cancelled,0.06
4110,295,2021-03-31,404,2,Shipped,0.29
4111,40,2022-07-05,281,4,Returned,0.25
4112,38,2018-08-27,151,4,Shipped,0.02
4113,284,2018-07-15,154,1,Returned,0.25
4114,973,2018-02-12,114,2,Shipped,0.28
4115,714,2020-03-12,423,3,Cancelled,0.12
4116,970,2021-09-16,216,3,Returned,0.12
4117,133,2019-03-28,256,2,Shipped,0.23
4118,933,2022-10-11,17,3,Cancelled,0.15
4119,105,2022-02-22,61,2,Shipped,0.14
4120,318,2019-11-13,227,3,Shipped,0.18
4121,238,2022-05-10,184,3,Shipped,0.25
4122,668,2020-09-14,110,2,Shipped,0.22
4123,901,2018-10-07,96,2,Cancelled,0.25
4124,823,2021-01-01,499,4,Cancelled,0.1
4125,409,2020-04-03,450,2,Cancelled,0.14
4126,251,2022-01-22,416,1,Returned,0.17
4127,17,2021-12-28,142,3,Shipped,0.11
4128,711,2021-07-04,41,4,Shipped,0.22
4129,23,2021-07-13,253,3,Shipped,0.28
4130,857,2019-06-26,213,3,Shipped,0.11
4131,45,2020-01-25,448,2,Cancelled,0.08
4132,45,2021-04-11,412,3,Cancelled,0.14
4133,742,2020-06-04,87,3,Shipped,0.16
4134,369,2018-08-11,393,2,Cancelled,0.05
4135,701,2019-12-02,292,3,Shipped,0.17
4136,407,2020-07-05,397,2,Cancelled,0.05
4137,546,2021-10-04,378,2,Returned,0.2
4138,636,2022-03-27,421,2,Shipped,0.21
4139,449,2021-05-21,168,3,Cancelled,0
4140,409,2021-09-13,252,1,Cancelled,0.01
4141,33,2020-08-27,370,1,Shipped,0.02
4142,961,2022-07-06,377,2,Shipped,0.26
4143,852,2022-04-07,27,3,Returned,0.11
4144,499,2022-12-17,496,2,Returned,0.22
4145,699,2020-09-02,498,3,Cancelled,0.18
4146,672,2019-01-31,35,3,Cancelled,0.03
4147,56,2019-06-05,61,1,Shipped,0.25
4148,140,2019-01-07,464,3,Cancelled,0.13
4149,883,2022-09-30,374,3,Returned,0
4150,722,2019-08-21,228,1,Returned,0.13
4151,836,2018-04-07,253,4,Shipped,0.12
4152,328,2019-01-20,105,1,Cancelled,0.04
4153,641,2020-08-06,328,4,Cancelled,0.02
4154,29,2021-07-24,139,2,Shipped,0.14
4155,813,2022-11-01,80,2,Cancelled,0.01
4156,207,2018-06-16,292,1,Cancelled,0.09
4157,500,2020-02-26,269,2,Cancelled,0.22
4158,319,2018-11-25,386,3,Cancelled,0.11
4159,192,2022-03-19,30,3,Returned,0.04
4160,998,2020-12-09,302,4,Shipped,0.14
4161,99,2020-05-05,95,3,Shipped,0.22
4162,292,2018-07-28,432,4,Shipped,0.21
4163,847,2018-07-01,378,3,Cancelled,0.18
4164,360,2020-07-09,273,1,Returned,0.23
4165,337,2018-08-09,257,4,Shipped,0.29
4166,692,2022-10-19,287,2,Returned,0.16
4167,443,2018-07-27,375,1,Shipped,0.14
4168,758,2018-08-14,57,1,Returned,0.1
4169,886,2018-02-11,32,1,Returned,0.09
4170,609,2020-02-16,229,3,Shipped,0.28
4171,634,2021-09-14,204,3,Cancelled,0.03
4172,256,2020-12-02,388,1,Returned,0.25
4173,547,2021-03-04,152,1,Returned,0.21
4174,360,2019-10-11,264,3,Shipped,0.25
4175,587,2020-01-29,115,1,Returned,0
4176,346,2021-06-21,146,3,Returned,0.11
4177,156,2020-10-02,253,1,Shipped,0.12
4178,547,2020-09-03,123,3,Returned,0.14
4179,303,2019-06-14,442,2,Shipped,0.08
4180,382,2018-03-13,411,2,Returned,0.18
4181,303,2021-01-03,298,2,Shipped,0.15
4182,54,2020-10-05,31,4,Returned,0.16
4183,342,2018-11-10,153,2,Cancelled,0.19
4184,285,2018-02-26,471,2,Returned,0.13
4185,29,2018-12-11,451,2,Returned,0.16
4186,675,2018-07-13,329,1,Shipped,0.12
4187,637,2022-04-29,298,4,Cancelled,0.02
4188,673,2022-08-10,340,4,Cancelled,0.13
4189,582,2018-05-17,13,1,Returned,0.2
4190,236,2022-01-29,71,3,Shipped,0.2
4191,171,2021-07-28,140,2,Returned,0.13
4192,569,2020-05-20,482,3,Cancelled,0.16
4193,309,2021-01-25,397,1,Cancelled,0.16
4194,315,2022-06-19,326,3,Cancelled,0.11
4195,723,2022-08-19,25,1,Shipped,0.26
4196,6,2018-10-02,187,2,Returned,0.19
4197,887,2021-07-20,17,3,Returned,0.15
4198,857,2021-08-15,339,4,Cancelled,0.16
4199,629,2020-04-16,148,2,Cancelled,0.06
4200,193,2020-07-17,412,1,Cancelled,0.18
4201,917,2021-06-19,45,4,Shipped,0.11
4202,763,2019-03-11,259,4,Cancelled,0.12
4203,285,2018-11-12,405,3,Cancelled,0.24
4204,733,2018-02-28,426,4,Returned,0.06
4205,468,2021-05-10,6,3,Cancelled,0.13
4206,237,2019-05-29,89,4,Cancelled,0.09
4207,924,2018-02-25,249,4,Cancelled,0.06
4208,33,2020-06-29,364,4,Returned,0.16
4209,666,2022-06-30,285,1,Cancelled,0.25
4210,609,2021-10-24,177,2,Returned,0.02
4211,66,2021-04-07,236,4,Cancelled,0.13
4212,415,2020-04-04,158,4,Shipped,0.21
4213,810,2020-08-04,476,3,Cancelled,0.24
4214,677,2019-11-10,251,3,Cancelled,0.28
4215,528,2021-05-09,34,2,Cancelled,0.06
4216,823,2018-11-30,318,4,Returned,0.12
4217,297,2018-12-30,457,2,Returned,0.29
4218,723,2022-08-10,479,4,Shipped,0.15
4219,631,2021-12-02,233,4,Cancelled,0.23
4220,849,2020-07-16,256,3,Returned,0.21
4221,721,2022-01-06,52,3,Returned,0.11
4222,988,2020-06-10,304,3,Returned,0.26
4223,812,2021-12-17,66,2,Returned,0.14
4224,396,2018-08-27,348,2,Shipped,0.03
4225,143,2022-02-24,423,4,Shipped,0.23
4226,144,2018-06-18,328,1,Shipped,0.18
4227,95,2020-09-04,344,3,Shipped,0.17
4228,857,2022-07-05,17,1,Cancelled,0.18
4229,297,2018-04-25,216,1,Cancelled,0.28
4230,621,2022-08-04,356,2,Returned,0.08
4231,448,2020-07-04,392,2,Returned,0.22
4232,606,2018-12-04,54,2,Cancelled,0.09
4233,438,2018-08-14,442,3,Cancelled,0.05
4234,612,2018-11-26,476,4,Cancelled,0.09
4235,957,2021-04-21,244,3,Cancelled,0.16
4236,476,2022-10-27,272,4,Shipped,0.09
4237,595,2022-10-14,186,2,Returned,0.15
4238,914,2018-10-16,340,1,Shipped,0.01
4239,381,2020-06-11,227,2,Cancelled,0.09
4240,118,2019-06-25,65,4,Returned,0.14
4241,748,2022-06-16,27,4,Shipped,0.23
4242,278,2019-10-20,300,4,Returned,0.18
4243,598,2019-07-30,189,3,Returned,0.19
4244,15,2018-01-19,282,3,Returned,0.21
4245,785,2022-10-07,259,3,Cancelled,0.09
4246,863,2021-04-25,335,1,Cancelled,0.27
4247,497,2020-08-13,360,1,Returned,0.29
4248,822,2019-01-05,336,3,Returned,0.02
4249,181,2019-03-11,150,4,Cancelled,0.05
4250,463,2019-09-21,471,3,Cancelled,0.18
4251,271,2022-05-02,386,2,Shipped,0.15
4252,828,2018-06-05,330,3,Shipped,0.08
4253,825,2018-07-29,383,4,Cancelled,0.18
4254,278,2020-11-04,469,4,Returned,0.21
4255,892,2021-08-14,339,1,Shipped,0.17
4256,290,2018-02-02,273,2,Returned,0.25
4257,875,2019-11-18,319,3,Cancelled,0.01
4258,756,2018-01-18,33,3,Cancelled,0.06
4259,746,2022-07-27,393,2,Returned,0.28
4260,730,2020-09-11,378,2,Returned,0.23
4261,354,2021-02-22,120,2,Shipped,0.05
4262,103,2021-01-14,56,2,Shipped,0.04
4263,723,2019-06-29,484,2,Returned,0.29
4264,603,2021-06-02,361,4,Cancelled,0.18
4265,812,2018-05-28,225,1,Cancelled,0.03
4266,136,2020-01-09,158,4,Shipped,0.2
4267,357,2018-06-11,355,2,Shipped,0.07
4268,613,2018-05-30,435,4,Returned,0.08
4269,32,2019-09-22,492,1,Returned,0
4270,139,2019-05-31,120,3,Returned,0.03
4271,657,2022-12-30,344,2,Cancelled,0.18
4272,54,2018-04-07,18,1,Cancelled,0.3
4273,224,2018-10-19,195,1,Cancelled,0.02
4274,756,2018-08-06,426,1,Shipped,0.29
4275,745,2019-07-25,34,2,Shipped,0.16
4276,861,2021-01-04,263,3,Returned,0.3
4277,703,2022-03-30,53,4,Shipped,0.17
4278,688,2021-05-05,438,3,Returned,0.24
4279,863,2021-06-09,369,2,Cancelled,0.26
4280,172,2019-06-19,394,4,Shipped,0.24
4281,855,2020-12-01,494,4,Shipped,0.07
4282,158,2020-03-08,414,3,Shipped,0.06
4283,10,2019-02-14,259,1,Cancelled,0.04
4284,477,2018-10-04,259,3,Shipped,0.3
4285,913,2022-08-02,409,3,Cancelled,0.18
4286,377,2018-12-24,30,1,Shipped,0
4287,547,2022-04-09,63,1,Shipped,0.23
4288,69,2022-07-01,168,3,Shipped,0.24
4289,414,2022-03-07,272,1,Shipped,0.12
4290,370,2021-11-17,192,4,Cancelled,0.22
4291,309,2021-08-02,87,1,Shipped,0.13
4292,345,2019-12-19,77,1,Returned,0.03
4293,451,2018-02-15,500,1,Returned,0.22
4294,436,2020-03-24,354,3,Shipped,0.27
4295,55,2019-12-06,80,2,Cancelled,0.11
4296,607,2020-11-12,321,1,Cancelled,0.07
4297,733,2019-09-19,43,4,Returned,0.27
4298,506,2019-12-31,185,4,Returned,0.03
4299,983,2021-01-27,471,3,Cancelled,0.27
4300,989,2022-04-03,340,4,Returned,0.13
4301,930,2021-04-27,64,3,Cancelled,0.02
4302,380,2019-07-03,321,1,Cancelled,0.3
4303,615,2021-06-06,123,3,Shipped,0.04
4304,68,2019-10-19,347,1,Shipped,0.24
4305,517,2021-01-04,458,1,Shipped,0.12
4306,83,2020-02-22,258,2,Returned,0.11
4307,450,2020-07-01,385,2,Returned,0.1
4308,765,2022-08-12,194,3,Returned,0.12
4309,82,2022-12-03,460,2,Returned,0.06
4310,624,2022-02-06,395,1,Returned,0.01
4311,10,2019-02-22,77,3,Cancelled,0.28
4312,946,2021-12-01,483,2,Shipped,0.06
4313,23,2019-01-03,500,3,Returned,0.21
4314,716,2022-06-28,485,3,Cancelled,0.03
4315,826,2022-11-05,415,4,Cancelled,0.18
4316,270,2019-11-28,319,3,Cancelled,0.23
4317,398,2022-01-21,324,4,Cancelled,0.27
4318,85,2018-04-20,238,3,Shipped,0.29
4319,285,2019-10-11,325,1,Shipped,0.01
4320,350,2021-10-26,212,2,Returned,0.09
4321,356,2022-06-19,23,4,Returned,0.16
4322,156,2021-04-02,434,3,Cancelled,0.17
4323,65,2021-04-13,254,3,Shipped,0.3
4324,769,2021-10-09,198,1,Returned,0.1
4325,652,2018-03-01,276,2,Shipped,0.05
4326,137,2018-09-26,167,4,Cancelled,0.29
4327,584,2020-11-26,370,2,Shipped,0.12
4328,442,2019-02-11,488,3,Shipped,0.02
4329,963,2021-05-11,221,4,Shipped,0.21
4330,778,2020-01-05,349,3,Shipped,0.23
4331,315,2021-09-24,240,4,Cancelled,0.2
4332,771,2021-10-27,360,3,Shipped,0.12
4333,197,2019-12-01,315,4,Shipped,0.24
4334,856,2018-05-08,240,2,Cancelled,0.27
4335,815,2018-12-12,76,2,Cancelled,0.06
4336,370,2018-09-06,254,4,Cancelled,0.09
4337,297,2022-08-11,200,3,Shipped,0.07
4338,85,2021-05-21,288,2,Cancelled,0.08
4339,800,2021-11-27,7,2,Returned,0.24
4340,127,2021-12-30,249,2,Shipped,0.12
4341,473,2018-01-04,157,4,Shipped,0.24
4342,942,2022-09-10,298,1,Shipped,0.02
4343,632,2021-09-10,130,2,Returned,0.23
4344,276,2021-11-01,466,4,Returned,0.17
4345,988,2018-01-19,383,3,Returned,0.2
4346,45,2021-02-26,274,2,Cancelled,0.3
4347,75,2019-09-08,430,3,Returned,0.19
4348,171,2019-01-07,363,4,Shipped,0.13
4349,273,2020-03-31,318,1,Cancelled,0.08
4350,575,2021-11-20,442,4,Shipped,0.21
4351,930,2018-09-26,20,3,Shipped,0.26
4352,548,2018-08-24,427,2,Shipped,0.02
4353,505,2021-03-22,370,1,Returned,0.25
4354,623,2022-02-19,204,4,Cancelled,0.22
4355,394,2019-03-13,434,2,Cancelled,0.28
4356,665,2018-03-27,497,1,Shipped,0.13
4357,957,2018-06-19,165,3,Returned,0.16
4358,785,2018-04-04,359,4,Returned,0.17
4359,91,2018-12-22,134,3,Cancelled,0.04
4360,257,2019-11-15,355,3,Shipped,0.21
4361,724,2020-03-15,129,3,Returned,0.17
4362,152,2019-07-19,39,4,Cancelled,0.27
4363,605,2019-06-02,284,3,Returned,0.07
4364,971,2019-04-05,482,3,Returned,0.15
4365,48,2021-12-30,103,1,Cancelled,0.2
4366,465,2018-10-27,492,4,Cancelled,0.23
4367,98,2018-09-07,285,2,Cancelled,0.24
4368,162,2022-12-14,29,1,Returned,0.22
4369,573,2020-07-31,296,3,Shipped,0.05
4370,938,2021-06-15,424,2,Shipped,0.27
4371,921,2018-12-29,256,1,Cancelled,0
4372,150,2021-08-01,323,1,Cancelled,0.2
4373,769,2022-09-21,363,4,Returned,0.23
4374,688,2019-07-24,424,3,Returned,0.19
4375,693,2020-11-08,32,2,Returned,0.29
4376,155,2021-07-27,493,4,Returned,0.21
4377,623,2022-05-13,293,1,Shipped,0.01
4378,192,2022-12-17,219,1,Cancelled,0.06
4379,7,2018-01-04,133,3,Returned,0.09
4380,814,2020-12-10,76,2,Returned,0.02
4381,628,2020-11-22,5,3,Returned,0.08
4382,376,2020-07-09,430,4,Shipped,0.16
4383,219,2021-04-27,468,4,Returned,0.29
4384,288,2019-09-09,149,1,Shipped,0.28
4385,342,2019-02-16,127,3,Shipped,0.03
4386,412,2021-05-19,455,4,Returned,0.17
4387,424,2020-03-12,339,2,Shipped,0.26
4388,398,2022-03-06,40,2,Cancelled,0.2
4389,609,2019-10-17,132,2,Cancelled,0.3
4390,989,2020-05-04,74,1,Cancelled,0.11
4391,882,2018-06-22,20,4,Returned,0.18
4392,768,2018-08-07,402,2,Cancelled,0.24
4393,312,2019-01-01,472,2,Returned,0.26
4394,150,2021-06-05,99,2,Returned,0.09
4395,119,2019-08-19,2,1,Shipped,0.08
4396,526,2018-08-18,146,4,Cancelled,0.29
4397,53,2022-04-23,157,3,Shipped,0.07
4398,535,2021-03-16,123,1,Cancelled,0.22
4399,857,2019-01-17,112,4,Shipped,0.19
4400,415,2020-07-03,397,2,Cancelled,0.11
4401,306,2019-07-01,172,1,Cancelled,0.18
4402,357,2018-07-31,265,1,Returned,0.1
4403,156,2018-05-14,58,2,Returned,0.2
4404,133,2020-06-01,372,3,Returned,0.13
4405,128,2020-12-03,407,4,Returned,0.15
4406,318,2019-09-14,436,1,Cancelled,0.09
4407,25,2019-05-02,87,1,Shipped,0.18
4408,511,2022-09-26,117,2,Cancelled,0.19
4409,200,2020-01-07,41,2,Shipped,0.16
4410,375,2021-08-24,480,2,Returned,0.3
4411,642,2021-06-15,201,1,Returned,0.18
4412,4,2018-04-21,46,2,Cancelled,0.16
4413,599,2019-12-26,390,1,Cancelled,0.12
4414,660,2018-04-30,53,3,Returned,0.2
4415,100,2018-12-12,499,3,Cancelled,0.13
4416,360,2019-10-19,214,4,Cancelled,0.13
4417,810,2019-01-16,10,4,Returned,0.08
4418,598,2021-11-08,74,3,Shipped,0.17
4419,206,2020-09-11,291,3,Shipped,0.1
4420,725,2022-02-08,226,3,Shipped,0.26
4421,531,2018-06-19,450,3,Shipped,0.09
4422,286,2020-08-27,335,1,Returned,0.15
4423,562,2019-07-21,461,2,Shipped,0.25
4424,126,2020-06-10,426,1,Shipped,0.04
4425,750,2018-09-07,407,1,Returned,0.13
4426,493,2022-03-04,65,3,Returned,0.24
4427,118,2018-10-19,425,4,Shipped,0.3
4428,554,2021-08-28,436,1,Returned,0.01
4429,883,2018-07-09,296,4,Shipped,0.21
4430,692,2019-04-19,169,4,Shipped,0.09
4431,852,2022-05-27,417,3,Returned,0.04
4432,819,2021-08-29,71,1,Cancelled,0.05
4433,984,2019-02-03,256,4,Shipped,0.24
4434,5,2021-10-28,105,1,Cancelled,0.28
4435,426,2020-01-22,212,4,Returned,0.27
4436,36,2022-04-12,343,2,Returned,0.24
4437,784,2020-01-10,444,3,Cancelled,0.23
4438,596,2020-07-01,498,4,Returned,0.16
4439,206,2023-01-01,232,2,Returned,0.02
4440,165,2022-01-10,469,3,Cancelled,0.08
4441,534,2020-08-18,221,2,Cancelled,0.27
4442,460,2020-04-30,435,4,Shipped,0.04
4443,891,2019-02-23,170,3,Cancelled,0.18
4444,620,2020-05-02,6,2,Cancelled,0.27
4445,712,2020-09-21,245,4,Returned,0.19
4446,815,2021-02-13,85,2,Returned,0.05
4447,838,2018-12-09,137,1,Returned,0.16
4448,123,2021-09-12,188,2,Cancelled,0.02
