order_id,customer_id,order_date,product_id,quantity,order_status,discount,return_id,return_reason,feedback
3337,685,2020-03-30,216,4,Returned,0.17,1098,Not satisfied,Delayed refund
3338,775,2022-08-18,45,4,Returned,0.21,1099,Damaged,Delayed refund
3342,588,2020-06-17,386,1,Returned,0.19,1100,Not satisfied,Delayed refund
3343,806,2020-11-16,281,2,Returned,0.07,1101,Damaged,Happy with return
3344,117,2018-07-23,267,1,Returned,0.16,1102,Damaged,Quick process
3345,855,2022-12-03,480,3,Returned,0.06,1103,Incorrect item,Delayed refund
3346,597,2019-03-26,55,1,Returned,0.26,1104,Not satisfied,Delayed refund
3351,980,2020-02-22,349,1,Returned,0.23,1105,Incorrect item,Delayed refund
3352,936,2022-09-03,101,1,Returned,0.08,1106,Incorrect item,Delayed refund
3355,816,2019-06-03,385,1,Returned,0.11,1107,Damaged,Quick process
3356,563,2020-03-30,350,4,Returned,0.02,1108,Not satisfied,Quick process
3368,168,2020-09-06,15,4,Returned,0.11,1109,Incorrect item,Happy with return
3374,350,2020-02-24,363,1,Returned,0.12,1110,Incorrect item,Quick process
3375,960,2022-09-01,420,3,Returned,0.04,1111,Damaged,Delayed refund
3376,980,2022-07-09,108,3,Returned,0.19,1112,Not satisfied,Happy with return
3377,26,2018-01-26,20,3,Returned,0.08,1113,Not satisfied,Quick process
3378,491,2019-10-19,77,1,Returned,0.25,1114,Not satisfied,Delayed refund
3385,301,2018-05-25,395,2,Returned,0.19,1115,Not satisfied,Delayed refund
3386,14,2019-08-29,449,4,Returned,0.26,1116,Not satisfied,Happy with return
3391,547,2022-02-03,173,1,Returned,0.27,1117,Incorrect item,Quick process
3394,682,2019-01-06,201,3,Returned,0.19,1118,Damaged,Happy with return
3398,943,2018-01-19,239,1,Returned,0.11,1119,Damaged,Delayed refund
3399,635,2018-07-21,219,1,Returned,0.3,1120,Damaged,Happy with return
3400,603,2022-11-14,275,1,Returned,0.12,1121,Damaged,Quick process
3402,751,2022-05-09,137,1,Returned,0.27,1122,Not satisfied,Happy with return
3408,784,2020-01-14,471,4,Returned,0.14,1123,Not satisfied,Happy with return
3412,865,2018-12-04,356,4,Returned,0.07,1124,Incorrect item,Happy with return
3413,694,2020-08-23,221,1,Returned,0.19,1125,Damaged,Quick process
3415,45,2019-11-20,129,2,Returned,0.27,1126,Damaged,Quick process
3417,862,2021-06-11,151,1,Returned,0.25,1127,Not satisfied,Quick process
3419,995,2021-09-12,94,1,Returned,0.27,1128,Not satisfied,Quick process
3420,987,2022-09-18,288,1,Returned,0.23,1129,Incorrect item,Happy with return
3421,990,2018-03-04,258,1,Returned,0.07,1130,Incorrect item,Happy with return
3422,745,2020-03-15,308,1,Returned,0.07,1131,Damaged,Quick process
3424,818,2022-02-28,217,2,Returned,0.18,1132,Damaged,Quick process
3426,999,2021-06-24,306,2,Returned,0.1,1133,Not satisfied,Happy with return
3427,126,2020-08-31,278,3,Returned,0.09,1134,Not satisfied,Delayed refund
3428,661,2019-07-02,314,3,Returned,0.03,1135,Incorrect item,Happy with return
3431,85,2020-08-17,30,1,Returned,0.17,1136,Incorrect item,Delayed refund
3433,924,2020-10-31,480,2,Returned,0.1,1137,Incorrect item,Delayed refund
3435,952,2020-03-27,156,2,Returned,0.06,1138,Incorrect item,Happy with return
3438,977,2021-05-15,288,2,Returned,0.04,1139,Damaged,Delayed refund
3441,507,2021-06-16,342,4,Returned,0.16,1140,Damaged,Delayed refund
3443,951,2019-01-15,218,3,Returned,0.2,1141,Not satisfied,Happy with return
3451,532,2020-01-19,446,1,Returned,0.07,1142,Damaged,Quick process
3453,980,2020-12-05,69,4,Returned,0.05,1143,Not satisfied,Delayed refund
3456,453,2021-06-14,87,3,Returned,0.16,1144,Not satisfied,Delayed refund
3459,600,2019-10-28,377,3,Returned,0.02,1145,Damaged,Delayed refund
3460,295,2019-11-07,139,2,Returned,0.06,1146,Incorrect item,Happy with return
3467,234,2022-11-09,380,4,Returned,0.12,1147,Incorrect item,Quick process
3468,381,2022-02-23,439,4,Returned,0.04,1148,Damaged,Happy with return
3469,174,2018-08-08,348,4,Returned,0.1,1149,Incorrect item,Delayed refund
3476,623,2021-12-06,205,1,Returned,0.07,1150,Not satisfied,Happy with return
3478,254,2022-12-19,445,1,Returned,0.02,1151,Damaged,Quick process
3483,172,2019-07-25,132,1,Returned,0.25,1152,Incorrect item,Quick process
3484,131,2021-04-07,155,4,Returned,0.24,1153,Not satisfied,Delayed refund
3485,584,2018-07-03,374,3,Returned,0.18,1154,Damaged,Delayed refund
3486,391,2020-08-14,48,4,Returned,0.26,1155,Incorrect item,Happy with return
3491,40,2022-04-02,147,2,Returned,0.29,1156,Incorrect item,Quick process
3495,694,2022-01-21,74,2,Returned,0.15,1157,Incorrect item,Happy with return
3498,922,2022-07-06,60,4,Returned,0.28,1158,Damaged,Delayed refund
3499,730,2021-08-16,318,4,Returned,0,1159,Damaged,Quick process
3500,835,2020-08-08,220,1,Returned,0.11,1160,Not satisfied,Happy with return
3506,285,2019-08-17,251,3,Returned,0.02,1161,Incorrect item,Happy with return
3507,921,2019-03-22,97,2,Returned,0.22,1162,Damaged,Delayed refund
3510,902,2022-11-26,70,2,Returned,0.07,1163,Incorrect item,Delayed refund
3513,486,2021-11-28,261,4,Returned,0.14,1164,Not satisfied,Happy with return
3527,576,2020-02-01,395,2,Returned,0.18,1165,Not satisfied,Quick process
3528,359,2019-08-01,473,3,Returned,0.07,1166,Incorrect item,Delayed refund
3532,570,2021-09-13,166,4,Returned,0.25,1167,Incorrect item,Happy with return
3536,767,2019-06-10,142,4,Returned,0.2,1168,Damaged,Delayed refund
3539,787,2020-10-13,104,4,Returned,0.11,1169,Incorrect item,Delayed refund
3543,282,2021-11-05,170,2,Returned,0.18,1170,Not satisfied,Quick process
3547,856,2022-01-03,133,4,Returned,0.07,1171,Incorrect item,Happy with return
3548,139,2022-10-16,412,2,Returned,0.26,1172,Damaged,Delayed refund
3550,637,2022-09-03,267,3,Returned,0.25,1173,Damaged,Quick process
3551,724,2019-01-10,24,2,Returned,0.26,1174,Damaged,Happy with return
3560,105,2018-01-26,198,4,Returned,0.17,1175,Damaged,Quick process
3568,723,2022-06-30,302,2,Returned,0.14,1176,Not satisfied,Delayed refund
3569,492,2022-07-21,318,2,Returned,0.08,1177,Incorrect item,Delayed refund
3571,516,2021-02-17,108,3,Returned,0.2,1178,Incorrect item,Quick process
3572,710,2018-12-30,376,3,Returned,0.07,1179,Incorrect item,Quick process
3575,321,2021-09-11,446,1,Returned,0.02,1180,Damaged,Quick process
3577,549,2019-04-05,321,1,Returned,0.19,1181,Not satisfied,Delayed refund
3581,518,2018-07-16,332,2,Returned,0.05,1182,Not satisfied,Happy with return
3582,603,2021-12-13,452,1,Returned,0.07,1183,Incorrect item,Quick process
3583,299,2018-07-14,425,2,Returned,0.21,1184,Not satisfied,Delayed refund
3586,994,2022-12-24,491,2,Returned,0.3,1185,Damaged,Happy with return
3589,121,2020-07-02,136,2,Returned,0.2,1186,Incorrect item,Happy with return
3591,523,2021-05-05,208,1,Returned,0.15,1187,Damaged,Delayed refund
3596,414,2022-03-05,90,3,Returned,0.24,1188,Not satisfied,Quick process
3598,204,2021-02-15,324,3,Returned,0.11,1189,Not satisfied,Delayed refund
3599,591,2018-08-13,374,3,Returned,0.04,1190,Damaged,Quick process
3600,724,2020-07-15,259,4,Returned,0.06,1191,Incorrect item,Quick process
3604,846,2020-04-05,22,2,Returned,0.01,1192,Incorrect item,Delayed refund
3606,1,2022-07-24,191,4,Returned,0.27,1193,Incorrect item,Quick process
3607,40,2022-08-18,444,4,Returned,0.19,1194,Incorrect item,Quick process
3608,717,2019-09-27,412,1,Returned,0.18,1195,Incorrect item,Delayed refund
3611,813,2022-06-28,120,2,Returned,0.13,1196,Damaged,Delayed refund
3613,209,2018-12-07,298,4,Returned,0.06,1197,Not satisfied,Quick process
3615,887,2018-12-30,10,3,Returned,0.11,1198,Incorrect item,Happy with return
3618,356,2019-03-19,482,1,Returned,0.26,1199,Damaged,Happy with return
3626,628,2020-05-02,464,1,Returned,0.12,1200,Incorrect item,Happy with return
3632,188,2021-08-17,349,2,Returned,0.05,1201,Incorrect item,Delayed refund
3633,840,2018-09-23,383,4,Returned,0.18,1202,Damaged,Quick process
3634,690,2020-09-05,383,3,Returned,0.17,1203,Damaged,Quick process
3637,862,2018-01-11,82,1,Returned,0.28,1204,Not satisfied,Happy with return
3639,694,2018-01-14,486,1,Returned,0.12,1205,Not satisfied,Happy with return
3640,76,2021-10-15,237,4,Returned,0.2,1206,Damaged,Delayed refund
3642,321,2019-12-02,354,4,Returned,0.21,1207,Damaged,Happy with return
3644,121,2021-05-18,379,3,Returned,0.3,1208,Damaged,Delayed refund
3649,309,2020-03-25,66,2,Returned,0.14,1209,Incorrect item,Happy with return
3650,436,2019-03-20,330,1,Returned,0.1,1210,Not satisfied,Delayed refund
3652,452,2019-07-19,210,1,Returned,0.03,1211,Damaged,Quick process
3653,986,2019-02-04,304,4,Returned,0.12,1212,Damaged,Delayed refund
3655,204,2021-10-20,306,1,Returned,0.16,1213,Damaged,Delayed refund
3660,302,2020-05-07,43,2,Returned,0.07,1214,Not satisfied,Happy with return
3661,134,2021-10-10,4,1,Returned,0.07,1215,Incorrect item,Quick process
3662,270,2020-01-06,441,3,Returned,0.11,1216,Incorrect item,Delayed refund
3664,621,2022-02-27,18,1,Returned,0.11,1217,Damaged,Delayed refund
3665,625,2021-12-03,132,4,Returned,0.03,1218,Incorrect item,Quick process
3666,341,2022-10-20,263,1,Returned,0.22,1219,Not satisfied,Happy with return
3671,30,2021-10-05,236,2,Returned,0.03,1220,Not satisfied,Delayed refund
3672,479,2018-12-16,167,2,Returned,0.22,1221,Damaged,Quick process
3674,103,2018-01-27,233,2,Returned,0.12,1222,Incorrect item,Delayed refund
3675,698,2020-06-26,178,2,Returned,0.04,1223,Incorrect item,Delayed refund
3676,502,2019-06-21,242,3,Returned,0.21,1224,Incorrect item,Quick process
3688,369,2022-03-28,83,2,Returned,0.12,1225,Damaged,Happy with return
3691,7,2022-07-12,251,4,Returned,0.29,1226,Not satisfied,Happy with return
3692,559,2021-10-17,455,4,Returned,0.07,1227,Not satisfied,Quick process
3693,993,2020-08-25,293,2,Returned,0.17,1228,Damaged,Delayed refund
3696,651,2018-12-01,70,3,Returned,0.08,1229,Not satisfied,Quick process
3702,788,2018-12-17,422,3,Returned,0.03,1230,Incorrect item,Delayed refund
3710,16,2018-09-07,336,1,Returned,0.14,1231,Damaged,Delayed refund
3712,39,2022-05-28,20,1,Returned,0.29,1232,Damaged,Delayed refund
3713,810,2018-06-06,169,4,Returned,0.24,1233,Damaged,Happy with return
3717,896,2022-11-07,311,1,Returned,0.28,1234,Incorrect item,Quick process
3720,919,2019-08-09,85,4,Returned,0.28,1235,Incorrect item,Happy with return
3721,915,2018-09-30,447,3,Returned,0.21,1236,Incorrect item,Quick process
3726,503,2018-07-17,497,1,Returned,0.16,1237,Incorrect item,Happy with return
3727,951,2018-02-28,98,1,Returned,0.2,1238,Damaged,Happy with return
3728,44,2021-12-26,431,2,Returned,0.02,1239,Not satisfied,Happy with return
3730,553,2020-05-20,169,1,Returned,0.04,1240,Damaged,Quick process
3735,858,2021-11-15,223,2,Returned,0.23,1241,Incorrect item,Happy with return
3738,802,2022-04-24,334,3,Returned,0.11,1242,Damaged,Delayed refund
3741,141,2022-07-06,384,1,Returned,0.27,1243,Not satisfied,Happy with return
3742,666,2018-04-29,194,1,Returned,0.08,1244,Not satisfied,Delayed refund
3744,767,2020-10-03,354,4,Returned,0.27,1245,Damaged,Delayed refund
3748,319,2021-12-30,30,1,Returned,0.16,1246,Damaged,Quick process
3750,374,2019-05-15,285,3,Returned,0.25,1247,Incorrect item,Quick process
3755,684,2022-05-28,490,2,Returned,0.08,1248,Incorrect item,Quick process
3758,305,2018-08-01,173,3,Returned,0.17,1249,Not satisfied,Delayed refund
3761,371,2018-05-01,185,3,Returned,0.16,1250,Damaged,Quick process
3765,4,2021-12-17,444,3,Returned,0.27,1251,Incorrect item,Happy with return
3766,390,2021-12-22,180,1,Returned,0.02,1252,Incorrect item,Happy with return
3768,676,2020-03-02,340,4,Returned,0.25,1253,Damaged,Delayed refund
3770,66,2020-11-28,344,1,Returned,0.03,1254,Not satisfied,Delayed refund
3771,625,2018-08-28,368,4,Returned,0.19,1255,Damaged,Delayed refund
3776,134,2018-04-30,221,4,Returned,0.11,1256,Incorrect item,Quick process
3781,782,2020-08-10,221,4,Returned,0.12,1257,Not satisfied,Quick process
3788,176,2020-06-25,148,1,Returned,0.07,1258,Damaged,Happy with return
3794,590,2022-08-05,23,4,Returned,0.01,1259,Damaged,Delayed refund
3797,451,2019-03-29,149,3,Returned,0.17,1260,Incorrect item,Happy with return
3798,978,2022-07-11,436,3,Returned,0.03,1261,Incorrect item,Quick process
3805,63,2018-05-31,320,4,Returned,0.04,1262,Incorrect item,Delayed refund
3807,574,2018-08-07,111,3,Returned,0.09,1263,Not satisfied,Quick process
3814,799,2019-09-03,71,1,Returned,0.07,1264,Not satisfied,Quick process
3817,131,2022-02-13,388,1,Returned,0.13,1265,Not satisfied,Happy with return
3825,745,2019-11-15,49,2,Returned,0.05,1266,Not satisfied,Happy with return
3826,544,2018-05-01,438,1,Returned,0.19,1267,Incorrect item,Happy with return
3828,399,2021-09-11,245,4,Returned,0.07,1268,Damaged,Quick process
3830,821,2022-02-27,152,4,Returned,0.24,1269,Not satisfied,Delayed refund
3833,303,2020-01-05,302,1,Returned,0.26,1270,Incorrect item,Delayed refund
3834,32,2019-01-24,423,4,Returned,0.08,1271,Damaged,Happy with return
3835,669,2020-07-12,486,1,Returned,0.18,1272,Incorrect item,Delayed refund
3844,654,2018-07-14,104,1,Returned,0.12,1273,Incorrect item,Quick process
3845,65,2021-04-26,165,3,Returned,0.29,1274,Not satisfied,Quick process
3846,919,2018-11-27,70,1,Returned,0.2,1275,Incorrect item,Happy with return
3847,377,2022-11-02,40,1,Returned,0.09,1276,Incorrect item,Happy with return
3850,237,2021-10-05,156,3,Returned,0.11,1277,Damaged,Quick process
3851,500,2020-09-19,62,3,Returned,0.11,1278,Damaged,Happy with return
3854,949,2020-10-03,352,4,Returned,0.16,1279,Incorrect item,Quick process
3856,795,2019-07-30,95,1,Returned,0.26,1280,Incorrect item,Delayed refund
3869,92,2021-02-24,455,3,Returned,0.08,1281,Damaged,Delayed refund
3870,323,2019-05-14,209,3,Returned,0.16,1282,Not satisfied,Happy with return
3871,936,2021-03-14,460,4,Returned,0.03,1283,Incorrect item,Happy with return
3874,322,2021-04-25,345,1,Returned,0.04,1284,Incorrect item,Quick process
3881,109,2022-01-20,358,2,Returned,0.09,1285,Damaged,Quick process
3894,421,2022-05-11,2,4,Returned,0.09,1286,Damaged,Happy with return
3898,367,2021-03-13,127,1,Returned,0.14,1287,Damaged,Delayed refund
3903,780,2021-06-15,273,2,Returned,0.06,1288,Damaged,Happy with return
3908,255,2021-02-14,453,2,Returned,0.18,1289,Damaged,Delayed refund
3909,606,2020-01-13,387,4,Returned,0.29,1290,Damaged,Quick process
3911,12,2020-03-05,351,4,Returned,0.03,1291,Incorrect item,Happy with return
3915,272,2022-04-10,67,1,Returned,0.03,1292,Not satisfied,Happy with return
3917,52,2019-05-22,141,2,Returned,0.28,1293,Incorrect item,Quick process
3920,487,2019-07-04,35,1,Returned,0.19,1294,Damaged,Happy with return
3921,422,2019-12-21,367,4,Returned,0.04,1295,Damaged,Happy with return
3923,147,2021-07-24,276,2,Returned,0.08,1296,Not satisfied,Happy with return
3926,854,2018-08-18,335,1,Returned,0.12,1297,Damaged,Happy with return
3929,10,2020-04-16,232,4,Returned,0.16,1298,Incorrect item,Happy with return
3930,562,2022-09-19,224,3,Returned,0.12,1299,Not satisfied,Quick process
3931,254,2019-11-08,397,3,Returned,0.08,1300,Damaged,Quick process
3932,635,2019-09-17,330,1,Returned,0.27,1301,Not satisfied,Happy with return
3936,529,2020-01-26,193,1,Returned,0.27,1302,Damaged,Quick process
3938,55,2021-08-28,279,4,Returned,0.24,1303,Not satisfied,Happy with return
3939,511,2019-09-21,412,2,Returned,0.19,1304,Damaged,Happy with return
3946,948,2019-01-22,393,4,Returned,0.11,1305,Incorrect item,Happy with return
3948,390,2021-07-28,213,1,Returned,0.26,1306,Damaged,Quick process
3950,429,2020-02-19,158,4,Returned,0.09,1307,Damaged,Delayed refund
3957,54,2022-11-04,212,4,Returned,0.27,1308,Incorrect item,Delayed refund
3958,18,2020-02-19,42,1,Returned,0.29,1309,Damaged,Delayed refund
3963,784,2020-01-10,236,2,Returned,0,1310,Not satisfied,Delayed refund
3966,310,2020-02-29,403,4,Returned,0.13,1311,Damaged,Quick process
3976,812,2020-08-03,267,1,Returned,0.03,1312,Damaged,Happy with return
3981,339,2020-05-31,166,4,Returned,0.06,1313,Not satisfied,Delayed refund
3984,788,2018-06-04,244,3,Returned,0.09,1314,Damaged,Happy with return
3986,711,2018-09-26,193,2,Returned,0.27,1315,Incorrect item,Delayed refund
3987,8,2021-07-29,491,2,Returned,0.06,1316,Damaged,Happy with return
3993,920,2018-11-02,203,1,Returned,0.21,1317,Incorrect item,Delayed refund
3996,98,2019-03-29,357,4,Returned,0.12,1318,Not satisfied,Quick process
3997,630,2020-11-29,335,2,Returned,0.08,1319,Incorrect item,Quick process
4004,184,2020-08-29,167,1,Returned,0.24,1320,Damaged,Quick process
4005,68,2022-12-05,405,3,Returned,0.16,1321,Not satisfied,Delayed refund
4006,642,2018-10-31,171,2,Returned,0.16,1322,Not satisfied,Happy with return
4008,666,2021-09-10,254,1,Returned,0.09,1323,Damaged,Quick process
4011,304,2020-01-31,279,3,Returned,0.03,1324,Not satisfied,Delayed refund
4012,186,2022-07-17,71,4,Returned,0.06,1325,Damaged,Quick process
4016,367,2022-01-06,155,2,Returned,0.08,1326,Incorrect item,Happy with return
4018,35,2022-02-20,164,1,Returned,0.28,1327,Damaged,Happy with return
4019,895,2018-07-28,168,2,Returned,0.27,1328,Damaged,Happy with return
4021,58,2021-06-03,194,2,Returned,0.01,1329,Incorrect item,Happy with return
4022,134,2019-10-10,497,3,Returned,0.02,1330,Not satisfied,Happy with return
4023,725,2022-11-20,136,3,Returned,0.29,1331,Damaged,Happy with return
4029,765,2019-05-02,235,4,Returned,0.17,1332,Incorrect item,Delayed refund
4030,106,2019-03-11,372,1,Returned,0.29,1333,Incorrect item,Happy with return
4034,893,2022-07-04,442,4,Returned,0.03,1334,Not satisfied,Happy with return
4035,428,2022-01-09,176,2,Returned,0.08,1335,Damaged,Delayed refund
4036,352,2018-02-19,398,4,Returned,0.25,1336,Incorrect item,Quick process
4038,829,2019-12-04,437,1,Returned,0.05,1337,Incorrect item,Happy with return
4039,750,2022-12-24,258,4,Returned,0.11,1338,Not satisfied,Happy with return
4040,116,2019-10-12,18,1,Returned,0.24,1339,Damaged,Quick process
4042,995,2018-05-30,285,1,Returned,0.11,1340,Not satisfied,Happy with return
4044,677,2019-11-27,431,1,Returned,0.3,1341,Incorrect item,Quick process
4046,703,2021-10-23,109,4,Returned,0.04,1342,Damaged,Delayed refund
4047,305,2020-09-14,319,2,Returned,0.11,1343,Not satisfied,Happy with return
4050,964,2021-10-26,115,1,Returned,0.23,1344,Not satisfied,Delayed refund
4051,725,2021-10-02,204,1,Returned,0.14,1345,Not satisfied,Quick process
4052,675,2020-01-13,351,1,Returned,0.08,1346,Not satisfied,Quick process
4053,939,2019-07-23,369,2,Returned,0.12,1347,Damaged,Delayed refund
4054,559,2018-06-17,367,2,Returned,0.28,1348,Not satisfied,Happy with return
4063,629,2022-12-21,482,3,Returned,0.06,1349,Not satisfied,Quick process
4066,825,2020-11-06,238,3,Returned,0.08,1350,Not satisfied,Delayed refund
4068,965,2022-07-29,137,1,Returned,0.13,1351,Damaged,Delayed refund
4070,724,2022-05-15,61,2,Returned,0.04,1352,Damaged,Happy with return
4076,938,2020-06-20,483,3,Returned,0.03,1353,Incorrect item,Delayed refund
4079,441,2019-10-20,428,2,Returned,0.28,1354,Incorrect item,Quick process
4083,412,2022-06-28,343,4,Returned,0.15,1355,Not satisfied,Quick process
4084,137,2021-04-09,295,1,Returned,0.08,1356,Incorrect item,Happy with return
4086,509,2021-11-10,19,3,Returned,0.09,1357,Incorrect item,Quick process
4090,686,2020-02-16,459,2,Returned,0.06,1358,Damaged,Happy with return
4092,994,2018-10-09,62,1,Returned,0.08,1359,Not satisfied,Quick process
4093,338,2019-05-10,467,4,Returned,0.22,1360,Incorrect item,Quick process
4095,583,2020-11-09,415,4,Returned,0.06,1361,Not satisfied,Happy with return
4096,55,2021-10-03,59,4,Returned,0.15,1362,Incorrect item,Quick process
4102,205,2018-08-10,394,4,Returned,0.24,1363,Damaged,Quick process
4103,203,2020-04-05,245,3,Returned,0.09,1364,Not satisfied,Happy with return
4104,213,2018-01-26,300,3,Returned,0.16,1365,Not satisfied,Delayed refund
4106,918,2019-02-17,239,4,Returned,0.16,1366,Damaged,Delayed refund
4107,953,2020-03-21,283,3,Returned,0.2,1367,Incorrect item,Quick process
4108,460,2022-08-02,371,4,Returned,0.29,1368,Not satisfied,Quick process
4111,40,2022-07-05,281,4,Returned,0.25,1369,Incorrect item,Happy with return
4113,284,2018-07-15,154,1,Returned,0.25,1370,Not satisfied,Happy with return
4116,970,2021-09-16,216,3,Returned,0.12,1371,Damaged,Quick process
4126,251,2022-01-22,416,1,Returned,0.17,1372,Not satisfied,Delayed refund
4137,546,2021-10-04,378,2,Returned,0.2,1373,Not satisfied,Quick process
4143,852,2022-04-07,27,3,Returned,0.11,1374,Damaged,Quick process
4144,499,2022-12-17,496,2,Returned,0.22,1375,Incorrect item,Happy with return
4149,883,2022-09-30,374,3,Returned,0,1376,Not satisfied,Quick process
4150,722,2019-08-21,228,1,Returned,0.13,1377,Not satisfied,Quick process
4159,192,2022-03-19,30,3,Returned,0.04,1378,Not satisfied,Happy with return
4164,360,2020-07-09,273,1,Returned,0.23,1379,Incorrect item,Quick process
4166,692,2022-10-19,287,2,Returned,0.16,1380,Damaged,Happy with return
4168,758,2018-08-14,57,1,Returned,0.1,1381,Damaged,Quick process
4169,886,2018-02-11,32,1,Returned,0.09,1382,Incorrect item,Quick process
4172,256,2020-12-02,388,1,Returned,0.25,1383,Incorrect item,Happy with return
4173,547,2021-03-04,152,1,Returned,0.21,1384,Incorrect item,Delayed refund
4175,587,2020-01-29,115,1,Returned,0,1385,Damaged,Quick process
4176,346,2021-06-21,146,3,Returned,0.11,1386,Incorrect item,Delayed refund
4178,547,2020-09-03,123,3,Returned,0.14,1387,Damaged,Delayed refund
4180,382,2018-03-13,411,2,Returned,0.18,1388,Damaged,Delayed refund
4182,54,2020-10-05,31,4,Returned,0.16,1389,Incorrect item,Happy with return
4184,285,2018-02-26,471,2,Returned,0.13,1390,Damaged,Happy with return
4185,29,2018-12-11,451,2,Returned,0.16,1391,Damaged,Delayed refund
4189,582,2018-05-17,13,1,Returned,0.2,1392,Damaged,Delayed refund
4191,171,2021-07-28,140,2,Returned,0.13,1393,Damaged,Happy with return
4196,6,2018-10-02,187,2,Returned,0.19,1394,Damaged,Happy with return
4197,887,2021-07-20,17,3,Returned,0.15,1395,Incorrect item,Delayed refund
4204,733,2018-02-28,426,4,Returned,0.06,1396,Not satisfied,Delayed refund
4208,33,2020-06-29,364,4,Returned,0.16,1397,Incorrect item,Delayed refund
4210,609,2021-10-24,177,2,Returned,0.02,1398,Incorrect item,Delayed refund
4216,823,2018-11-30,318,4,Returned,0.12,1399,Not satisfied,Delayed refund
4217,297,2018-12-30,457,2,Returned,0.29,1400,Incorrect item,Happy with return
4220,849,2020-07-16,256,3,Returned,0.21,1401,Incorrect item,Quick process
4221,721,2022-01-06,52,3,Returned,0.11,1402,Damaged,Quick process
4222,988,2020-06-10,304,3,Returned,0.26,1403,Damaged,Happy with return
4223,812,2021-12-17,66,2,Returned,0.14,1404,Damaged,Happy with return
4230,621,2022-08-04,356,2,Returned,0.08,1405,Not satisfied,Happy with return
4231,448,2020-07-04,392,2,Returned,0.22,1406,Not satisfied,Happy with return
4237,595,2022-10-14,186,2,Returned,0.15,1407,Not satisfied,Quick process
4240,118,2019-06-25,65,4,Returned,0.14,1408,Incorrect item,Delayed refund
4242,278,2019-10-20,300,4,Returned,0.18,1409,Incorrect item,Quick process
4243,598,2019-07-30,189,3,Returned,0.19,1410,Incorrect item,Quick process
4244,15,2018-01-19,282,3,Returned,0.21,1411,Damaged,Quick process
4247,497,2020-08-13,360,1,Returned,0.29,1412,Incorrect item,Quick process
4248,822,2019-01-05,336,3,Returned,0.02,1413,Damaged,Happy with return
4254,278,2020-11-04,469,4,Returned,0.21,1414,Incorrect item,Delayed refund
4256,290,2018-02-02,273,2,Returned,0.25,1415,Not satisfied,Happy with return
4259,746,2022-07-27,393,2,Returned,0.28,1416,Not satisfied,Delayed refund
4260,730,2020-09-11,378,2,Returned,0.23,1417,Incorrect item,Quick process
4263,723,2019-06-29,484,2,Returned,0.29,1418,Incorrect item,Quick process
4268,613,2018-05-30,435,4,Returned,0.08,1419,Incorrect item,Delayed refund
4269,32,2019-09-22,492,1,Returned,0,1420,Incorrect item,Delayed refund
4270,139,2019-05-31,120,3,Returned,0.03,1421,Damaged,Quick process
4276,861,2021-01-04,263,3,Returned,0.3,1422,Incorrect item,Happy with return
4278,688,2021-05-05,438,3,Returned,0.24,1423,Damaged,Quick process
4292,345,2019-12-19,77,1,Returned,0.03,1424,Incorrect item,Delayed refund
4293,451,2018-02-15,500,1,Returned,0.22,1425,Damaged,Quick process
4297,733,2019-09-19,43,4,Returned,0.27,1426,Damaged,Quick process
4298,506,2019-12-31,185,4,Returned,0.03,1427,Damaged,Happy with return
4300,989,2022-04-03,340,4,Returned,0.13,1428,Incorrect item,Delayed refund
4306,83,2020-02-22,258,2,Returned,0.11,1429,Damaged,Quick process
4307,450,2020-07-01,385,2,Returned,0.1,1430,Not satisfied,Happy with return
4308,765,2022-08-12,194,3,Returned,0.12,1431,Damaged,Delayed refund
4309,82,2022-12-03,460,2,Returned,0.06,1432,Not satisfied,Quick process
4310,624,2022-02-06,395,1,Returned,0.01,1433,Not satisfied,Quick process
4313,23,2019-01-03,500,3,Returned,0.21,1434,Incorrect item,Quick process
4320,350,2021-10-26,212,2,Returned,0.09,1435,Damaged,Delayed refund
4321,356,2022-06-19,23,4,Returned,0.16,1436,Damaged,Happy with return
4324,769,2021-10-09,198,1,Returned,0.1,1437,Incorrect item,Quick process
4339,800,2021-11-27,7,2,Returned,0.24,1438,Incorrect item,Delayed refund
4343,632,2021-09-10,130,2,Returned,0.23,1439,Incorrect item,Delayed refund
4344,276,2021-11-01,466,4,Returned,0.17,1440,Damaged,Quick process
4345,988,2018-01-19,383,3,Returned,0.2,1441,Damaged,Quick process
4347,75,2019-09-08,430,3,Returned,0.19,1442,Not satisfied,Delayed refund
4353,505,2021-03-22,370,1,Returned,0.25,1443,Damaged,Quick process
4357,957,2018-06-19,165,3,Returned,0.16,1444,Not satisfied,Quick process
4358,785,2018-04-04,359,4,Returned,0.17,1445,Incorrect item,Delayed refund
4361,724,2020-03-15,129,3,Returned,0.17,1446,Damaged,Happy with return
4363,605,2019-06-02,284,3,Returned,0.07,1447,Damaged,Happy with return
4364,971,2019-04-05,482,3,Returned,0.15,1448,Incorrect item,Happy with return
4368,162,2022-12-14,29,1,Returned,0.22,1449,Incorrect item,Quick process
4373,769,2022-09-21,363,4,Returned,0.23,1450,Incorrect item,Quick process
4374,688,2019-07-24,424,3,Returned,0.19,1451,Incorrect item,Delayed refund
4375,693,2020-11-08,32,2,Returned,0.29,1452,Not satisfied,Quick process
